word,projection
hour_SUBST,1.331627368257021
minute_SUBST,5.9658001471796815
second_SUBST,11.664163817584123
long_ADJ,-1.7735747659596797
short_ADJ,8.437772450529028
day_SUBST,-0.19943253400356334
week_SUBST,-0.278685134222772
weekend_SUBST,0.45596613507565537
month_SUBST,-1.6681396440290515
year_SUBST,-5.699562027481672
century_SUBST,-15.248843668647137
