word,projection
hour_SUBST,1.4690557719840418
minute_SUBST,5.956695254268382
second_SUBST,11.979732682266752
long_ADJ,-0.8597916830057997
short_ADJ,8.879639305674836
day_SUBST,-0.3121359455608273
week_SUBST,-0.5468625242500279
weekend_SUBST,0.5954156039953981
month_SUBST,-2.0433633704857317
year_SUBST,-6.069591755021743
century_SUBST,-14.600322328390368
decade_SUBST,-17.40612724899448
